"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"a24e9df02e1b4b43bf6324b039e28285","VỊ TRÍ","DỮ LIỆU","Vị trí là dữ liệu xác định vị trí của cá nhân thông qua dịch vụ định vị",371,"",['6742be446922dd121eefd8afff18537b'],"[-0.01827937  0.04270578  0.00517646 ... -0.02361759 -0.01356917
  0.03187709]"
"ab3a5a6713244fd595a1ace978c3d960","CÁ NHÂN","NGƯỜI","""CÁ NHÂN refers to individuals who are engaged in trading activities with MBS, acting on behalf of or authorized by clients. These individuals are independent, with legal rights and responsibilities. They are identifiable through personal information and verification services provided by MBS. MBS recognizes the importance of other individuals, organizations, and entities in meeting the legal rights and benefits of clients and MBS.""",372,"","['2d8598614a3b2a6df74b101ab9d9f3db' '3f8b6d62e8bb7c6f21608de7fea4ba02'
 '4b2c53355f86a10ae990338ebcb9c1cf' '4e9cd7c817b157e416ae8f8ffed06c56'
 'c71a117a935af73367b81946726d7777' 'db743da6be29d97ffc8abdd6d3be4aef']","[ 0.05227551  0.0664432   0.03972097 ... -0.04266673 -0.03621412
  0.0206203 ]"
"02a88c0d128e4586b2f1f64329786d3c","XỬ LÝ DỮ LIỆU CÁ NHÂN","HOẠT ĐỘNG","""Xử lý dữ liệu cá nhân bao gồm nhiều hoạt động tác động tới dữ liệu cá nhân như thu thập, ghi, phân tích, xác nhận, lưu trữ, chỉnh sửa, công khai, kết hợp, truy cập, truy xuất, thu hồi, mã hóa, giải mã, sao chép, chia sẻ, truyền đưa, cung cấp, chuyển giao, xóa, hủy dữ liệu cá nhân hoặc các hành động khác có liên quan""",373,"",['4e9cd7c817b157e416ae8f8ffed06c56'],"[ 0.01298138  0.04151207  0.01005924 ... -0.03196642 -0.02286352
  0.02121649]"
"1ca41537c47c4752a17a44d1d7086d96","XỬ LÝ DỮ LIỆU CÁ NHÂN TỰ ĐỘNG","HOẠT ĐỘNG","""Xử lý dữ liệu cá nhân tự động là hình thức xử lý dữ liệu cá nhân được thực hiện bằng phương tiện điện tử nhằm đánh giá, phân tích, dự đoán hoạt động của một con người cụ thể, như: thói quen, sở thích, mức độ tin cậy, hành vi, địa điểm, xu hướng, năng lực và các trường hợp khác.""",374,"",['4e9cd7c817b157e416ae8f8ffed06c56' 'd85a9f80c3a8b981f89c9aeaf3defe13'],"[ 0.0280949   0.04697034 -0.04288444 ... -0.0116029  -0.01496416
  0.02467253]"
"7e0d14ca308b4796bdc675a64bd3a36e","CHỦ THỂ DỮ LIỆU","CÁ NHÂN","CHỦ THỂ DỮ LIỆU là cá nhân được dữ liệu cá nhân phản ánh và là người có thông tin cá nhân được xử lý.",375,"",['2bac8cd2c646865c07a176576b25a409' 'd85a9f80c3a8b981f89c9aeaf3defe13'],"[ 0.03667448  0.01351016 -0.04321743 ... -0.00849924  0.01001241
  0.01429268]"
"8323efc8e539419e9ca3c98e758f6609","BÊN THỨ BA","TỔ CHỨC","Bên thứ ba refers to various other partners who may influence the provision and processing of customer personal data. It is an organization that is not MBS or a customer. It is a party not directly related in a transaction or contract but has relevance to it. This entity is an organization related to the transfer of personal data. It includes individuals and organizations outside of MBS and can handle data.",376,"","['0155a5af5c1988637b742a0797735194' '3f8b6d62e8bb7c6f21608de7fea4ba02'
 '4afd356aec4d6f5d391159dd033f2e2b' 'cbed4d4646f17080ba6330956c14d83f'
 'ccdc87603fa2414f50c8b18e3ab78c70' 'ff5db536458a8abf6a70a74408c4dfec']","[-0.02411268  0.00859058  0.04860323 ... -0.00654183  0.00928728
  0.05719972]"
"a80c7c98c0b647f8b9f6f8cc09168e44","COOKIE","CÔNG CỤ","COOKIE is a technology used to create a convenient browsing experience for customers on the internet. It is a tool used in conjunction with pixel tags to track user behavior on websites. Cookies are small text files placed on customers' computers or mobile devices when they access a website or use an application. They collect information about users and their browsing activities on the site.",377,"","['6b7528cd9ea8d789abe3c8ea558e0abe' '748a5cb2e67b0d24c5e76078514b228f'
 '777d349ff472a2c8dff56fdc417e9ad6' 'ccdc87603fa2414f50c8b18e3ab78c70']","[ 0.04992583 -0.04122248 -0.05875388 ... -0.0311226   0.01154005
  0.00105908]"
"2d66a15939294d21b83b3e277f0a4e46","THẺ PIXEL","CÔNG CỤ","""THỂ PIXEL is also known as a web beacon, a transparent graphic placed on specific pages of MBS's website but not on the customer's computer. It is a non-intrusive way to track user activity on the website.""",378,"",['748a5cb2e67b0d24c5e76078514b228f' '777d349ff472a2c8dff56fdc417e9ad6'],"[ 0.01677629  0.00963783 -0.07729772 ... -0.02433537  0.03128485
  0.02991934]"
"47f6d6573cf34e1096c95e36251dd60c","NGƯỜI DÙNG","NGƯỜI","Người dùng là những người truy cập vào trang web và được theo dõi hành vi bằng thẻ pixel và cookie",379,"",['748a5cb2e67b0d24c5e76078514b228f'],"[ 0.02506249  0.0211603  -0.05302145 ... -0.03660813  0.00520459
 -0.00272047]"
"2fbd74d5ccca4be99c5257b3ac95cfba","YÊU CẦU KIÊM HỢP ĐỒNG","VĂN BẢN","Yêu cầu kiêm hợp đồng mở tài khoản và đăng ký sử dụng dịch vụ giao dịch chứng khoán",380,"",['8524d4a8759107a21626d3501c4724e2'],"[-0.00532589  0.04986843 -0.0411088  ... -0.0243195  -0.01081507
 -0.01797069]"
"a2b1621a3e424ae29a6a73f00edbeca3","NGHĨA VỤ","KHÁI NIỆM","""Nghĩa vụ là trách nhiệm, nghĩa vụ pháp lý mà các bên phải thực hiện theo quy định của pháp luật""",381,"",['9ec3183997e9b53cecc3d69523d6c509'],"[-0.00414638  0.04439944 -0.01504267 ...  0.01154557 -0.01169985
  0.01139128]"
"ec45e1c400654c4f875046926486ded7","TRANG TIN ĐIỆN TỬ","NƠI TRUY CẬP","Trang tin điện tử là nơi Khách hàng có thể truy cập thông tin và dịch vụ của MBS",382,"",['ca5a65939fc04c9d28026d5c955aa877'],"[ 0.0285603   0.00228629 -0.02674105 ... -0.001395   -0.00221416
  0.00645541]"
"047cd93e9d704c7d8dadb6e79f9458df","ỨNG DỤNG DI ĐỘNG","PHẦN MỀM","Ứng dụng di động là phần mềm được sử dụng trên điện thoại di động và được tải xuống và sử dụng trên thiết bị di động của khách hàng. - This entity specializes in mobile applications that are downloaded and used on customers' mobile devices.",383,"",['aec0495f6dbc3f5896ec07ec7ebe251e' 'ca5a65939fc04c9d28026d5c955aa877'],"[ 0.02530161  0.02784298 -0.03750394 ... -0.01399624 -0.01673382
  0.0071009 ]"
"5b71ee73a5b6484495b2a0a75219426c","TÀI NGUYÊN","NGUỒN LỰC","""Tài nguyên là các nguồn lực có sẵn trên hoặc thông qua trang tin điện tử, hệ thống giao dịch trực tuyến""",384,"",['aec0495f6dbc3f5896ec07ec7ebe251e'],"[-0.00740725  0.03144191 -0.04127552 ... -0.021004   -0.00359833
  0.00521438]"
"e1f524d4b9754ce2b64a0a4c8f73b854","TRAO ĐỔI","HÀNH ĐỘNG","""Trao đổi là việc giao tiếp và liên lạc giữa MBS và khách hàng thông qua email, video call, tổng đài, liên lạc điện tử hoặc các phương tiện khác""",385,"",['aec0495f6dbc3f5896ec07ec7ebe251e'],"[-0.00139709  0.02321933 -0.00254748 ... -0.00661036 -0.02426652
 -0.00069728]"
"ae1fe1c014c54ec4bcdf10dbdaed5068","TÀI KHOẢN MẠNG XÃ HỘI","CÔNG CỤ TÀI CHÍNH","Tài khoản mạng xã hội là công cụ để kết nối với người dùng khác trên mạng xã hội",386,"",['ff5db536458a8abf6a70a74408c4dfec'],"[ 0.04745469 -0.0319957  -0.04014038 ...  0.00135708  0.0164837
 -0.01181067]"
"92646910ee624bd7909fac2b5c0232e3","NHÀ CUNG CẤP DỊCH VỤ","TỔ CHỨC","""NHÀ CUNG CẤP DỊCH VỤ là tổ chức cung cấp các dịch vụ cho khách hàng và nhận dữ liệu cá nhân từ khách hàng. Đây là một tổ chức chuyên cung cấp các sản phẩm và dịch vụ trong lĩnh vực đầu tư chứng khoán, giúp khách hàng hiểu rõ về các lựa chọn có sẵn và đạt được mục tiêu tài chính của mình.""",387,"",['2bd9d64dccdbf2ad7cb29afe2ccc3479' 'ff5db536458a8abf6a70a74408c4dfec'],"[ 0.00362225 -0.01825988 -0.00747963 ... -0.01182722 -0.01208453
 -0.00210392]"
"05913bee89a94bca88449249e35ba74d","CÔNG NGHỆ","CÔNG CỤ","""Công nghệ thu thập dữ liệu tự động là các công cụ như cookie, thẻ pixel, plug-in, trình tự kết nối mạng xã hội có khả năng thu thập dữ liệu cá nhân""",388,"",['2bd9d64dccdbf2ad7cb29afe2ccc3479'],"[ 0.02857166  0.02376522 -0.03906193 ... -0.04291471  0.01712774
  0.00660887]"
"57b8930790c34dcba4a32c6be703ed78","CƠ QUAN NHÀ NƯỚC","TỔ CHỨC","""CỞ QUAN NHÀ NƯỚC is a government agency with the authority to receive personal data from MBS. It is responsible for managing and operating social activities, issuing regulations, guidelines, and requirements according to the law. This organization operates under the supervision of the government or other state management agencies. Additionally, it has the authority to request the extended retention of personal data.""",389,"","['16e0ed7f7ab6b92d2c5616655df1ed00' '1dc33c657628dd4ef956950e220b70da'
 '2bd9d64dccdbf2ad7cb29afe2ccc3479' '2bef9f2520b250df2955e1148e863a15'
 '40935643bba261a08331db8f80b4daff' '4b2c53355f86a10ae990338ebcb9c1cf'
 '7b3ffa4aa3640fab05df340f23773806' 'efa0f2467e6242170a2d90a14385554e']","[ 0.02442257  0.04628098  0.0389458  ... -0.01517478  0.01147567
 -0.00193231]"
"838c4498bc3c437f8d65428b580766a2","NGUỒN CÔNG KHAI","","",390,"",['efa0f2467e6242170a2d90a14385554e'],"[-0.02645365  0.00948531 -0.02492913 ... -0.04719572 -0.00040361
 -0.01068238]"
"1b893f24eb98477aad6ce49c0f26737e","CƠ QUAN CÓ THẨM QUYỀN","TỔ CHỨC","Cơ quan có thẩm quyền là tổ chức có quyền lực và thẩm quyền trong việc quản lý và giám sát các hoạt động trong lãnh vực cụ thể",391,"",['4afd356aec4d6f5d391159dd033f2e2b'],"[-0.02728687  0.03838116 -0.00674973 ... -0.05277833  0.01761536
  0.03013243]"
"6573bc2af4f94596a3f4452a602d6fc4","NGƯỜI CÓ LIÊN QUAN","NGƯỜI","Người có liên quan là những cá nhân liên quan đến hoạt động kinh doanh hoặc quan hệ với một tổ chức cụ thể",392,"",['4afd356aec4d6f5d391159dd033f2e2b'],"[-0.03469731  0.00946607  0.00538784 ... -0.0407325  -0.02258711
  0.02431999]"
"0dddcca0e5df4b16bc03a51a2d2d8e16","NHÀ CUNG CẤP","TỔ CHỨC","Nhà cung cấp là tổ chức cung cấp hàng hóa hoặc dịch vụ cho một tổ chức hoặc cá nhân khác",393,"",['4afd356aec4d6f5d391159dd033f2e2b'],"[-0.01429967 -0.02154769 -0.00953311 ... -0.02492177 -0.03656146
 -0.00689098]"
"df40ad480a3c47299a6c8fad05349304","ĐỐI TÁC","TỔ CHỨC","\u0110\u1ed0I T\u00c1C is a collaborative entity that partners with MBS to provide products and services. They also engage in business activities with other organizations in various projects or business operations. This partnership involves both organizations and individuals working together towards common goals.",394,"","['1cd97c98e1c0d5f114e9004dbdea93ea' '4afd356aec4d6f5d391159dd033f2e2b'
 '7e108a1f0876a82e34633eee74f96309' '81dfed839bbb088d66ed74faafa95382']","[ 0.03150217 -0.00710806  0.03773648 ...  0.01862028 -0.0033415
  0.01810076]"
"fe98fb197d294b0b837aee8d5a98dfb1","BÊN LIÊN KẾT","TỔ CHỨC","Bên liên kết là tổ chức có quan hệ hợp tác hoặc liên kết với một tổ chức khác",395,"",['4afd356aec4d6f5d391159dd033f2e2b'],"[-0.03551323 -0.03290906 -0.02031257 ... -0.01260614 -0.01226856
  0.03742296]"
"feb9ddd0ac2949178f26a36949aa5422","MỤC ĐÍCH","MỤC ĐÍCH XỬ LÝ DỮ LIỆU","Mục đích xử lý dữ liệu cá nhân là mục tiêu hoặc lý do sử dụng thông tin cá nhân",396,"",['8fbade2505b0850c4038ba4b0b013b29'],"[ 0.05843167  0.03326371 -0.00970474 ...  0.00627082 -0.01388811
  0.0137018 ]"
"b4e4fa2e3dfc46e68d532d659b18d17d","GIẢ MẠO","HÀNH VI","""Giả mạo là hành vi không chính thống, có thể gây hại cho Khách hàng""",397,"",['2ca4dd87df7a7297bd3a223b08f539bd'],"[ 0.06990397  0.04777821 -0.02407803 ...  0.00441361 -0.03153026
 -0.00265551]"
"f58813d090b947a48c1b4614b92c3ec3","LỪA ĐẢO","HÀNH VI","""Lừa đảo là hành vi gian lận, không đạo đức trong giao dịch với Khách hàng""",398,"",['2ca4dd87df7a7297bd3a223b08f539bd'],"[-0.00021697 -0.00426438 -0.02761875 ...  0.01647131  0.00127931
 -0.00937923]"
"30a251bc3d04430d82b5a1a98c7b8c75","PHÒNG CHỐNG RỬA TIỀN","HÀNH VI","Phòng chống rửa tiền là hoạt động ngăn chặn việc sử dụng tiền từ các hoạt động tội phạm",399,"",['2ca4dd87df7a7297bd3a223b08f539bd'],"[-0.02726544  0.02769329 -0.01785284 ... -0.03827275  0.01986566
  0.00396973]"
"93e1d19f9bfa4c6b8962d56d10ea9483","TÀI TRỢ KHỦNG BỔ","HÀNH VI","Tài trợ khủng bổ là hành vi cung cấp tài chính cho mục đích không chính đáng",400,"",['2ca4dd87df7a7297bd3a223b08f539bd'],"[ 0.03017878  0.02846809  0.01869671 ... -0.01488485  0.01622365
  0.0029356 ]"
"8046335ba70b434aa3188392a746fd78","TUÂN THỦ CẤM CẬN","NGUYÊN TẮC","Tuân thủ cấm cận là việc tuân thủ các quy định và nguyên tắc cấm cận trong hoạt động kinh doanh",401,"",['2ca4dd87df7a7297bd3a223b08f539bd'],"[ 0.0017965   0.01956399  0.01816725 ... -0.02123044 -0.02096073
 -0.01282111]"
"5c02b1ab32064c64a0f8b27b219e358a","THẨM ĐỊNH HỒ SƠ PHÁP LÝ","HÀNH ĐỘNG","THƯƠNG ĐỊNH HỒ SƠ PHÁP LÝ is the process of examining and evaluating customers' legal documents. It also involves assessing customers' financial capabilities and requirements regarding any products or services recommended or provided by MBS. This process helps customers make informed decisions and choose the right products to achieve their financial goals.",402,"",['2ca4dd87df7a7297bd3a223b08f539bd' '542e71d7d8d24c707e8aa684ca847c38'],"[ 0.01220185  0.04960135 -0.04366757 ...  0.01793713  0.00266785
  0.00681653]"
"c5f77ba0c261408780db3d50346f16b7","KHẢ NĂNG TÀI CHÍNH","NGUYÊN TẮC","Khả năng tài chính là khả năng của Khách hàng để đáp ứng các nghĩa vụ tài chính",403,"",['2ca4dd87df7a7297bd3a223b08f539bd'],"[ 0.00461868 -0.00050739 -0.01989168 ... -0.02980141 -0.03359202
  0.00697201]"
"453ecf5476f64f4a8d5020b95baf1314","SẢN PHẨM","DỊCH VỤ","""Sản phẩm là một loại hình hàng hóa hoặc dịch vụ được cung cấp cho khách hàng bởi MBS. Công việc của Sản phẩm bao gồm cung cấp, phát triển, quản lý, đo lường các sản phẩm, dịch vụ, tiện ích do MBS đề xuất hoặc cung cấp. Điều này giúp khách hàng hiểu rõ về các sản phẩm và dịch vụ được cung cấp, từ đó giúp họ đưa ra quyết định thông minh và đạt được mục tiêu tài chính của mình.""",404,"","['542e71d7d8d24c707e8aa684ca847c38' '61fb908630d3c280e95911db487c62e4'
 '7e108a1f0876a82e34633eee74f96309' 'c129c0bc6ccf3512f0165c48e1049069']","[ 0.03381787  0.02930049 -0.04038861 ... -0.00533426 -0.02153345
  0.03267514]"
"6a1d83c9ce2b483dbd7de5ab3ae2487d","BÁO CÁO","TÀI CHÍNH","Báo cáo tài chính là tài liệu phân tích về tình hình tài chính của MBS",405,"",['008d65e4640a5208f1016c02bde466fa'],"[ 0.05693563  0.03678143  0.0099144  ... -0.00670232 -0.01508416
  0.01895755]"
"66c3dffb7d7a4fa8bb6b48a22ca917a6","DỮ LIỆU NỘI BỘ","DỮ LIỆU","""Dữ liệu nội bộ của MBS bao gồm các thông tin về phân tích tài chính, hành vi, xu hướng giao dịch, sở thích và các yếu tố khác""",406,"",['02d2277b6e803b3a6f72b3721eb23490'],"[ 0.04926191  0.01821627  0.02096289 ... -0.01414065 -0.00801835
  0.04663933]"
"6f3dd1fd6d7f4df4af0656ed0525c92e","HỆ THỐNG BẢO MẬT","HỆ THỐNG","Hệ thống bảo mật là phần quan trọng trong việc bảo vệ dữ liệu thông tin của Khách hàng",407,"",['02d2277b6e803b3a6f72b3721eb23490'],"[ 0.03672277  0.05031993 -0.00869818 ... -0.00843737 -0.00217998
 -0.00045643]"
"711eb39432794b0a91110358dd536517","THỐNG BẢO MẬT","HOẠT ĐỘNG","Thống bảo mật là hoạt động đảm bảo an toàn cho dữ liệu thông tin của khách hàng",408,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.06618595  0.05057304 -0.04114838 ... -0.0269225   0.00570369
 -0.01362129]"
"0e00585b08044954a254116665400463","BẢO VỆ DỮ LIỆU THÔNG TIN","HOẠT ĐỘNG","Bảo vệ dữ liệu thông tin là hoạt động đảm bảo an toàn cho dữ liệu thông tin của khách hàng",409,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.03193941  0.03105041 -0.04519362 ... -0.02605583  0.01724663
  0.02521532]"
"db0147eff2204a20b5e5e6bec7a8bae5","QUẢNG BÁ","HOẠT ĐỘNG","""Quảng bá là hoạt động giới thiệu thông tin về sản phẩm, dịch vụ đến khách hàng""",410,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.0078377   0.02662455 -0.05678504 ... -0.01062531 -0.00104043
  0.00045813]"
"67bb4f4678284819add02ba04f3b1103","CHƯƠNG TRÌNH KHUYẾN MẠI","HOẠT ĐỘNG","Chương trình khuyến mại là hoạt động quảng cáo để khuyến khích mua hàng",411,"",['61fb908630d3c280e95911db487c62e4'],"[ 1.94584336e-02  6.14553131e-02 -3.31191942e-02 ... -1.75288953e-02
  9.71704358e-05 -3.98952216e-02]"
"2033ec0487f04240abb3bdbe77b39087","NHIÊN CỨU","HOẠT ĐỘNG","""Nghiên cứu là hoạt động tìm hiểu, khám phá về một vấn đề cụ thể""",412,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.01095092 -0.02436581 -0.05311199 ... -0.00274201 -0.02913973
 -0.01653761]"
"f026fab8fec948ae9e7baa2ad715e6ef","KHẢO SÁT","HOẠT ĐỘNG","Khảo sát là hoạt động thu thập thông tin từ một nhóm người để đánh giá hoặc nghiên cứu",413,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.03802769  0.04489067 -0.00336821 ...  0.00371979  0.0011409
 -0.02773321]"
"d0d7ed36d6f54b5d986dfd854096b728","TIN TỨC","THÔNG TIN","Tin tức là thông tin mới nhất về một sự kiện hoặc vấn đề nào đó",414,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.00150714 -0.01308285 -0.06478442 ... -0.00846247  0.01458549
  0.02688554]"
"bf6a4c18f44042799eb7456a6b85b54a","SỰ KIỆN","HOẠT ĐỘNG","Sự kiện là một hoạt động được tổ chức để thu hút sự chú ý hoặc quảng bá",415,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.03450866  0.01516924 -0.05922014 ...  0.01219185 -0.00805809
 -0.01435888]"
"fac4a59c2278498d83f9f1b4231ad62e","CUỘC THI CÓ THƯỞNG","HOẠT ĐỘNG","Cuộc thi có thưởng là hoạt động thi đấu để giành giải thưởng",416,"",['61fb908630d3c280e95911db487c62e4'],"[ 0.0141323   0.01507802 -0.02888913 ... -0.02535606  0.01036726
  0.01775459]"
"d6d2b5862ddc4c4d87deee3423506817","CHƯƠNG TRÌNH KHÁCH HÀNG THÂN THIẾT","HOẠT ĐỘNG","Chương trình khách hàng thân thiết là hoạt động để tạo sự gắn kết với khách hàng",417,"",['61fb908630d3c280e95911db487c62e4'],"[-0.00519204  0.0343625  -0.04297106 ... -0.02344039 -0.00651471
 -0.02223878]"
