"source","target","weight","description","text_unit_ids","id","human_readable_id","source_degree","target_degree","rank"
"S24","GIAO DỊCH",1.0,"S24 là một hệ thống giao dịch trực tuyến",['94f5ee6f7ea75fa6da839400ada6c9ec'],"7af06d2b32a941a4b044579a7c423371","419",9,15,24
"S24","QUÝ KHÁCH HÀNG",1.0,"Quý khách hàng sử dụng hệ thống giao dịch S24",['94f5ee6f7ea75fa6da839400ada6c9ec'],"a10b8fad74744ae981747dadf7234b78","420",9,7,16
"S24","CÔNG CỤ HỖ TRỢ GIAO DỊCH",1.0,"S24 là nền tảng giao dịch hỗ trợ công cụ hỗ trợ giao dịch",['9c29a6ca388e1ef7ee4a4bd25695cb71'],"0cb2118ecc87439a91409deef7ef9830","421",9,3,12
"S24","GIAO DỊCH ĐA TÀI SẢN",1.0,"Giao dịch đa tài sản được thực hiện trên nền tảng S24 của MBS",['6aebc820a4158d720b76fe99d4786e12'],"ea27218042d640fd81c23eb64aff6b46","422",9,1,10
"S24","DỊCH VỤ QUẢN LÝ TÀI KHOẢN",2.0,"DỊCH VỤ QUẢN LÝ TÀI KHOẢN provided by S24 allows customers to easily manage their accounts. Customers visiting the S24 website can select the account management services to utilize.",['2a4dfba4750588906f2098f45d6ef795' 'd2e04ee9d1cdefef4e95bc5b34b0dbfb'],"9e5d626681094933abf87cf797f2fa46","423",9,2,11
"S24","DỊCH VỤ CHĂM SÓC",1.0,"S24 cung cấp dịch vụ chăm sóc cho khách hàng",['d2e04ee9d1cdefef4e95bc5b34b0dbfb'],"545358ff14f84601a22e9f39f5ef1534","424",9,1,10
"GIAO DỊCH","NIÊM YẾT",1.0,"Giao dịch có thể bị tạm dừng hoặc niêm yết bị hủy",['563361f76d1a9622c17edd6689d14bfb'],"1b0e7dbc7c5944a7833f6540bde1fa4f","425",15,1,16
"GIAO DỊCH","NGƯỜI ĐẦU TƯ",1.0,"Người đầu tư tham gia vào hoạt động giao dịch chứng khoán",['563361f76d1a9622c17edd6689d14bfb'],"0c0f2d8c623949f1ae89c67d0753aeab","426",15,4,19
"GIAO DỊCH","CHUYỂN TIỀN",1.0,"Chuyển tiền là một trong các hoạt động giao dịch quan trọng",['94f5ee6f7ea75fa6da839400ada6c9ec'],"20c3844c80a140ac97b62dc444feee41","427",15,1,16
"GIAO DỊCH","ỨNG TRƯỚC TIỀN BÁN CHỨNG KHOÁN",1.0,"Hoạt động ứng trước tiền bán chứng khoán liên quan đến giao dịch",['94f5ee6f7ea75fa6da839400ada6c9ec'],"c5fac1bea509464d9dc934275d938039","428",15,1,16
"GIAO DỊCH","""SAO KÊ TIỀN, CHỨNG KHOÁN""",1.0,"""Sao kê tiền, chứng khoán là một phần của hoạt động giao dịch""",['94f5ee6f7ea75fa6da839400ada6c9ec'],"45b64fbddd8f4abdb86a9c3c6f53f802","429",15,1,16
"GIAO DỊCH","QUẢN LÝ DANH MỤC ĐẦU TƯ TÀI KHOẢN",1.0,"Quản lý danh mục đầu tư tài khoản là một phần của hoạt động giao dịch",['94f5ee6f7ea75fa6da839400ada6c9ec'],"0e504b58cbda4d9188050bc43004c01f","430",15,1,16
"GIAO DỊCH","THEO DÕI THÔNG TIN SỐ DƯ",1.0,"Theo dõi thông tin số dư là một phần của hoạt động giao dịch",['94f5ee6f7ea75fa6da839400ada6c9ec'],"c06bd37e120e4af49ec8bd6ce399473b","431",15,1,16
"GIAO DỊCH","PLUS24",1.0,"Plus24 hỗ trợ Quý khách hàng mọi thông tin cần thiết phục vụ việc giao dịch chứng khoán",['9706700c164888cada6cc7690b0558e3'],"5d507985f2f540d8a1fa2d1191eae2a8","432",15,6,21
"GIAO DỊCH","BÁO CÁO GIAO DỊCH",1.0,"Báo cáo giao dịch phải được báo cáo và nhập vào hệ thống giao dịch",['93a3e213610179f15f67d6b97cb5d653'],"8e0b5b4011d74bbb8dc09fa05d88369c","433",15,3,18
"GIAO DỊCH","THỜI HẠN",1.0,"Thời gian kể từ ngày nhập kết quả giao dịch mua bán thông thường vào hệ thống đến ngày thực hiện giao dịch không được vượt quá ba (03) ngày làm việc",['93a3e213610179f15f67d6b97cb5d653'],"5d8184f5d52040d8bb67d1a6b889e9fe","434",15,1,16
"GIAO DỊCH","LỆNH THỎA THUẬN ĐIỆN TỬ TÙY CHỌN",1.0,"Lệnh thỏa thuận điện tử tùy chọn áp dụng trong giao dịch tài chính",['5b2f0bf433bcfc972d553e0b74427aa7'],"b3bf669489ae4913bb60ddfe50e41697","435",15,3,18
"GIAO DỊCH","LỆNH BÁO CÁO GIAO DỊCH",1.0,"Lệnh báo cáo giao dịch áp dụng trong giao dịch tài chính",['5b2f0bf433bcfc972d553e0b74427aa7'],"0eba9d55a3ff46298665a0c292e2237f","436",15,4,19
"GIAO DỊCH","DANH MỤC SAO CHÉP",1.0,"Danh mục sao chép được sử dụng trong quá trình giao dịch",['84aaa55c740cd0a46f92aaae2d4c4290'],"55e3f4a200eb4619ae2b6efb645464d1","437",15,1,16
"CHỨNG QUYỀN","NGƯỜI SỞ HỮU",1.0,"Người sở hữu có thể sở hữu chứng quyền để thực hiện quyền mua hoặc bán chứng khoán cơ sở",['dd0e8c3a53affd5981f84d21983eb5ee'],"c44324c171674d00a743413042e9b944","438",14,1,15
"CHỨNG QUYỀN","MÃ CHỨNG KHOÁN CƠ SỞ",1.0,"Mã chứng khoán cơ sở được sử dụng để phát hành chứng quyền",['8f5d126775576a236cb53e6f86b663da'],"4bdaba79a3274241ab98e27aeaf98f57","439",14,1,15
"CHỨNG QUYỀN","NGÀY ĐÁO HẠN",1.0,"Ngày đáo hạn là ngày cuối cùng được thực hiện quyền cho chứng quyền",['8f5d126775576a236cb53e6f86b663da'],"7c8c464ed7044a7896adfeb35f58a04d","440",14,2,16
"CHỨNG QUYỀN","GIÁ THỰC HIỆN",1.0,"Giá thực hiện là giá nhà đầu tư được phép mua chứng khoán cơ sở khi thực hiện quyền với chứng quyền",['8f5d126775576a236cb53e6f86b663da'],"5fa2eec73bec481b85eba22ea7a2a927","441",14,2,16
"CHỨNG QUYỀN","TỶ LỆ QUY ĐỔI",1.0,"Tỷ lệ quy đổi là số lượng chứng quyền yêu cầu để quy đổi ra một chứng khoán cơ sở",['8f5d126775576a236cb53e6f86b663da'],"e6aa5eedca984c56b5fa5e179127951d","442",14,1,15
"CHỨNG QUYỀN","KIỂU CHỨNG QUYỀN",1.0,"Chứng quyền kiểu Châu Âu chỉ cho phép nhà đầu tư thực hiện quyền tại ngày đáo hạn",['8f5d126775576a236cb53e6f86b663da'],"1c4bd4ba4ef64a93acd55faa8fd97ca9","443",14,1,15
"CHỨNG QUYỀN","TỶ SUẤT SINH LỜI",1.0,"Tỷ suất sinh lời cao thông qua đòn bẩy tài chính",['078f14bae4d779e6ad5fad23e7f2ea43'],"5b85c70d578c4d67b5cb4743552bd559","444",14,1,15
"CHỨNG QUYỀN","PHÒNG NGỪA RỦI RO",1.0,"CW là công cụ phòng ngừa rủi ro hữu ích khi nhà đầu tư lo ngại bị tác động tiêu cực bởi sự biến động bất lợi của thị trường đến danh mục tài sản của mình",['078f14bae4d779e6ad5fad23e7f2ea43'],"956113fb770840c38bce65bb5832f988","445",14,1,15
"CHỨNG QUYỀN","MÃ CHỨNG QUYỀN",1.0,"Chứng quyền được xác định bằng mã chứng quyền đặc biệt",['ac4cec82c21d6c2b8c5e2e9b3be742b8'],"785bb55e79954b0c84a4a53cd7f0b454","446",14,1,15
"CHỨNG QUYỀN","HPG",1.0,"Chứng quyền liên quan đến mã chứng khoán HPG",['38dd0921ac731174a59ec6e94eeab28b'],"1239281fd3774b91a99358c9c1e6ee1c","447",14,2,16
"CHỨNG QUYỀN","BÁN KHÓNG",1.0,"Bán khống không thể được thực hiện trên chứng quyền khi chưa nắm giữ",['10955923af33dd58454b796b2da93d07'],"32b29a842b224f4c99fa1d5c764efc9a","448",14,3,17
"NGÀY ĐÁO HẠN","TRÁI PHIẾU RIÊNG LẺ",1.0,"Ngày đáo hạn là ngày mà tổ chức phát hành phải mua lại trái phiếu",['2e9c77aefcb96dfde90c451bba99ea10'],"f5ae7dc11fd64822a3a15e7d3839031a","449",2,9,11
"GIÁ THỰC HIỆN","TRÁI PHIẾU RIÊNG LẺ",1.0,"Giá thực hiện là giá tính trên một trái phiếu dùng để xác định số tiền thanh toán của giao dịch",['2e9c77aefcb96dfde90c451bba99ea10'],"e1e254e67719488894eaa3553112a8cf","450",2,9,11
"QUYỀN","NGHĨA VỤ",1.0,"""Quyền và nghĩa vụ là hai khái niệm đối lập nhau, trong đó quyền là khả năng được công nhận và bảo vệ, còn nghĩa vụ là trách nhiệm pháp lý phải thực hiện""",['9ec3183997e9b53cecc3d69523d6c509'],"ebdd79169d7d41b99faf09b039a66204","451",2,1,3
"CW","SGDCK",1.0,"CW luôn được đảm bảo giao dịch và thanh tóan bởi tổ chức phát hành",['82f6df8c73c78cf4fd7eed0d4e5e77b7'],"e036534e17b24dd2895167a20873230f","452",5,4,9
"CW","CHỨNG KHOÁN CƠ SỞ",1.0,"Chứng khoán cơ sở có thể tạo ra tác động lớn đến giá của CW",['e5fa74b405fb017d2cffb093ab477001'],"a00bc5e4be634b08b1f084b6a07abafd","453",5,1,6
"CW","BIẾN ĐỘNG GIÁ",1.0,"""Giá CW thường xuyên thay đổi và chịu tác động từ nhiều yếu tố như lãi suất, cổ tức, cung-cầu""",['e5fa74b405fb017d2cffb093ab477001'],"ce8241c964724429bb361b7b53867007","454",5,2,7
"CW","RỦI RO TỔ CHỨC PHÁT HÀNH",1.0,"Rủi ro tổ chức phát hành có thể phát sinh khi tổ chức phát hành CW gặp khó khăn về tài chính dẫn đến không thể thực hiện nghĩa vụ thanh toán cho NĐT khi CW đáo hạn",['ac4cec82c21d6c2b8c5e2e9b3be742b8'],"61cd7f168f7f44d6a23415e9497f1e65","455",5,2,7
"SGDCK","CÔNG CỤ NỢ",1.0,"Công cụ nợ được niêm yết và giao dịch trên SGDCK",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"3be77a7b57e34c55acc1f1dfbc64ee10","456",4,7,11
"SGDCK","GIAO DỊCH VAY VÀ CHO VAY",1.0,"Giao dịch vay và cho vay được thực hiện trên hệ thống giao dịch tại SGDCK",['ea96ddadb47760fb6285d78ff43334d1'],"751c564f8ff6444d9d4c8de4a677e655","457",4,3,7
"SGDCK","GIAO DỊCH VAY",1.0,"Giao dịch vay tuân thủ các quy định áp dụng cho các bên tham gia giao dịch và quy chế của SGDCK",['100579c0649a951fa90b7a0391a7d23c'],"96963c158fb64680bded290f442ff9aa","458",4,5,9
"THỊ TRƯỜNG","DỮ LIỆU PHÁI SINH",1.0,"Dữ liệu phái sinh nâng cao cung cấp thông tin về các hợp đồng phái sinh như quyền chọn và tương lai",['3405d57ce2cb8930da5dfb2d59f15ce1'],"bdbfbde5dd244447a2a0674b30ae3e8f","459",2,2,4
"BIẾN ĐỘNG GIÁ","CHÊNH LỆCH GIÁ",1.0,"Biến động giá chịu ảnh hưởng đến chênh lệch giá giữa thời điểm mua và bán",['563361f76d1a9622c17edd6689d14bfb'],"f970bfe31db74929abff6ea38e5d18e6","460",2,1,3
"NGƯỜI ĐẦU TƯ","VÒNG ĐỜI GIỚI HẠN",1.0,"Vòng đời giới hạn của chứng quyền ảnh hưởng đến người đầu tư khi đáo hạn",['563361f76d1a9622c17edd6689d14bfb'],"6f0c2a8b79e6406a8ab7a20864ae2ce2","461",4,1,5
"NGƯỜI ĐẦU TƯ","RỦI RO TỔ CHỨC PHÁT HÀNH",1.0,"Rủi ro tổ chức phát hành có thể ảnh hưởng đến người đầu tư",['563361f76d1a9622c17edd6689d14bfb'],"7b09e60e33f44ffdab9c656c5b9c1d50","462",4,2,6
"NGƯỜI ĐẦU TƯ","BẢO MẬT THÔNG TIN",1.0,"Người đầu tư cần bảo mật thông tin tài khoản giao dịch",['7a9d013be64113ac0b686f7835ad3646'],"8b7beab7c0a143aea7bffc31df7528d5","463",4,1,5
"CHỨNG QUYỀN MUA","HPG",1.0,"Chứng quyền mua liên quan đến mã chứng khoán HPG",['38dd0921ac731174a59ec6e94eeab28b'],"d03eb34a0612420680555ab9f10d03d5","464",1,2,3
"THỊ TRƯỜNG PHÁI SINH","KHỐI LƯỢNG NIÊM YẾT",1.0,"Khối lượng niêm yết phụ thuộc vào cung cầu trên thị trường phái sinh",['d7bbdfbd03e739c6c52bd3c9096bbcd2'],"b066746cdff7440c8a3591f0c098201d","465",1,1,2
"BÁN KHÓNG","BÁN KHÓNG",1.0,"Hành vi mở vị thế bán hợp đồng tương lai khi chưa nắm giữ tài sản tương ứng",['d7bbdfbd03e739c6c52bd3c9096bbcd2'],"1e2eded8ef7b4b458c33fbc2d36c4380","466",3,3,6
"SỐ LƯỢNG","HỢP ĐỒNG GIAO DỊCH",1.0,"Số lượng khi phát hành được quy định trong thời gian cụ thể phụ thuộc vào cung cầu",['10955923af33dd58454b796b2da93d07'],"c59e3e931b0f4cf888c2eb70857ee753","467",1,1,2
"DỊCH VỤ ĐIỆN TỬ","MBS MOBILE",1.0,"Dịch vụ điện tử cung cấp ứng dụng MBS Mobile cho khách hàng giao dịch chứng khoán qua điện thoại",['10955923af33dd58454b796b2da93d07'],"305b80bb4df5488b8a34129daeeae0c7","468",1,3,4
"QUÝ KHÁCH HÀNG","PLUS24",1.0,"Quý khách hàng sử dụng dịch vụ Plus24 để giao dịch chứng khoán",['9706700c164888cada6cc7690b0558e3'],"66fa0de756da440bad8da583306410c4","469",7,6,13
"QUÝ KHÁCH HÀNG","HỆ THỐNG PLUS24",1.0,"Quý Khách hàng mở tài khoản giao dịch chứng khoán trên hệ thống Plus24",['c9391913bcbf6c8ce05f702658ff0f0f'],"d1e9c550a0e74c48ae81c319f26ccafc","470",7,2,9
"QUÝ KHÁCH HÀNG","EMAIL MBS",1.0,"Email MBS được sử dụng để gửi thông tin và hướng dẫn cho Quý khách hàng",['60ebabe690f6d6bd2408ac12e84701ab'],"3730b5d759ba4fd28a54af0a02151f09","471",7,1,8
"QUÝ KHÁCH HÀNG","CHI NHÁNH/ PHÒNG GIAO DỊCH MBS",1.0,"Chi nhánh/ phòng giao dịch MBS là nơi Quý khách hàng có thể gửi/mang hồ sơ và thực hiện các thủ tục liên quan",['60ebabe690f6d6bd2408ac12e84701ab'],"82b7f7c27e2348f880c94ffb80942de7","472",7,1,8
"THIẾT KẾ MÀN HÌNH","PHÍM TẮT",1.0,"Thiết kế màn hình có phím tắt hỗ trợ giao dịch nhanh",['9c29a6ca388e1ef7ee4a4bd25695cb71'],"0980c4f558654466b4d691d0cb7ce16d","473",1,1,2
"SMS OTP/ SMART OTP","CÔNG CỤ HỖ TRỢ GIAO DỊCH",1.0,"SMS OTP/ Smart OTP là công cụ xác thực trong giao dịch",['9c29a6ca388e1ef7ee4a4bd25695cb71'],"f1e47cf5daa441649c3474c3339bb704","474",1,3,4
"CÔNG CỤ HỖ TRỢ GIAO DỊCH","PLUS24",1.0,"Công cụ hỗ trợ giao dịch bao gồm Plus24 - Bảng giá giao dịch",['9c29a6ca388e1ef7ee4a4bd25695cb71'],"0964dcfbff934c92af8961155673ac7f","475",3,6,9
"PLUS24","DỮ LIỆU PHÁI SINH",1.0,"Dữ liệu phái sinh được cung cấp trong dịch vụ Plus24",['9706700c164888cada6cc7690b0558e3'],"51b82bcdffe04056bad1c082c3830047","476",6,2,8
"PLUS24","QUYẾT ĐỊNH ĐẦU TƯ",1.0,"Plus24 hướng dẫn sử dụng để xem chi tiết",['40aecf550b64085ed8aa08f800e16a30'],"c62bb148852b49a98e2779ca23a0919d","477",6,1,7
"DATA24","D",1.0,"Data24 cung cấp dữ liệu liên tục cập nhật trong ngày",['40aecf550b64085ed8aa08f800e16a30'],"72b5a0c357c24b739084d501b9354bc1","478",4,1,5
"DATA24","A",2.0,"""Data24 cung cấp dữ liệu chính xác, đầy đủ gồm chỉ số phái sinh và cổ phiếu cơ sởData24 miễn phí sử dụng sản phẩm""",['40aecf550b64085ed8aa08f800e16a30'],"c827b62ebf134e55a3ccf0b63f976870","479",4,1,5
"DATA24","T",1.0,"Data24 đào tạo chiến lược áp dụng từ các chuyên gia phân tích của MBS",['40aecf550b64085ed8aa08f800e16a30'],"b51ef388758845e880e736309ae791e3","480",4,1,5
"DATA24","OPEN24",1.0,"""Sản phẩm Data24 đang trong quá trình triển khai thử nghiệm, trong đó có dịch vụ Open24""",['01a44471658f608d573d20b284b08638'],"0a841cd4b6664423b033f22e3a80f33c","481",4,5,9
"DỮ LIỆU","SẢN PHẨM DATA24",1.0,"""Dữ liệu chính xác, đầy đủ gồm chỉ số phái sinh và cổ phiếu cơ sở được cung cấp bởi sản phẩm Data24""",['5a23cb91ee6aebebc216620b08be0d41'],"16911c51c65b42f8a2d04c05f45b2c58","482",4,3,7
"CHUYÊN GIA PHÂN TÍCH","DANH MỤC CỔ PHIẾU",1.0,"Chuyên gia phân tích lựa chọn những cổ phiếu có tiềm năng tăng trưởng nhất trong tuần giao dịch",['a7afffd39fb1e0380ea66d364f749532'],"fc3f77f29574410d991a2aa333950bf6","483",2,2,4
"SẢN PHẨM DATA24","NHÂN VIÊN CHĂM SÓC TÀI KHOẢN",1.0,"Nhân viên chăm sóc tài khoản hướng dẫn khách hàng sử dụng sản phẩm Data24",['5a23cb91ee6aebebc216620b08be0d41'],"4f847eb72cbe48678d5634dcf93fc0e2","484",3,1,4
"SẢN PHẨM DATA24","OPEN24",1.0,"Sản phẩm Data24 đang trong quá trình triển khai thử nghiệm và Open24 là một phần của sản phẩm",['5a23cb91ee6aebebc216620b08be0d41'],"829e64159ae04301982e88e93a2f0e49","485",3,5,8
"TIN NHẮN SMS","SMS24",1.0,"Dịch vụ SMS24 cung cấp thông tin giao dịch qua tin nhắn SMS",['be4aea5c3851b39e2ff5c367900daa90'],"cf37d3d4bc154f65b3d79c831c587763","486",2,1,3
"TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","HỆ THỐNG TỔNG ĐÀI",1.0,"Trung tâm Chăm sóc Khách hàng MBS sử dụng hệ thống Tổng đài để hỗ trợ khách hàng",['be4aea5c3851b39e2ff5c367900daa90'],"4b4fce341d554012bc73d7886860749e","487",5,1,6
"TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","HOTLINE",1.0,"Trung tâm Chăm sóc Khách hàng MBS cung cấp số hotline để khách hàng liên hệ",['be4aea5c3851b39e2ff5c367900daa90'],"9f6e7a08bd814d19b45fac58928027f8","488",5,1,6
"TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","EMAIL",1.0,"Trung tâm Chăm sóc Khách hàng MBS cung cấp địa chỉ email để khách hàng liên hệ",['be4aea5c3851b39e2ff5c367900daa90'],"ff9410fed5e64c04a875e040e3d182b2","489",5,3,8
"TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","FACEBOOK",1.0,"Trung tâm Chăm sóc Khách hàng MBS có trang Facebook để tương tác với khách hàng",['be4aea5c3851b39e2ff5c367900daa90'],"1161272728914953b568f384d7a9f2f1","490",5,1,6
"TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","WEBSITE",1.0,"Trung tâm Chăm sóc Khách hàng MBS có website để cung cấp thông tin và dịch vụ",['be4aea5c3851b39e2ff5c367900daa90'],"f09c82eb89944ae9846df82135123b90","491",5,3,8
"MBBANK","PHÍ GIAO DỊCH CỔ PHIẾU",1.0,"MBBank cung cấp dịch vụ chuyển tiền hai chiều miễn phí cho phí giao dịch cổ phiếu",['0d038a2560cc5bf059eccc772d45635c'],"d221b743a51d464b87de3b72b85f6b59","492",2,2,4
"CHI PHÍ CẠNH TRANH","PHÍ GIAO DỊCH CỔ PHIẾU",1.0,"""Phí giao dịch cổ phiếu cơ sở chỉ 0,08% là một phần của chi phí cạnh tranh""",['0d038a2560cc5bf059eccc772d45635c'],"9fd31a28e1384b40a9d1658a765871cd","493",1,2,3
"M-CREDIT","HỢP TÁC KINH DOANH",1.0,"M-Credit là sản phẩm tài chính hỗ trợ hoạt động kinh doanh hợp tác",['0d038a2560cc5bf059eccc772d45635c'],"0119f233c8394b9584e55fadcce173f0","494",1,2,3
"ABOND","HỢP TÁC KINH DOANH",1.0,"Abond giúp tối ưu hóa tiền nhàn rỗi trong hoạt động kinh doanh hợp tác",['0d038a2560cc5bf059eccc772d45635c'],"5c20b469b92446dabb1b68976807be7c","495",4,2,6
"ABOND","TRÁI PHIẾU DOANH NGHIỆP ABOND",1.0,"""ABond là sản phẩm trái phiếu doanh nghiệp được phát hành bởi các doanh nghiệp danh tiếng, đầu ngành tại Việt Nam""",['fb27603a4f1a2d91a8945c606f9ec33a'],"2c2392247a35456da663adfcffd12e73","496",4,1,5
"ABOND","CÔNG TY CP CHỨNG KHOÁN MB",1.0,"ABond là danh mục các Trái phiếu được Công ty CP Chứng khoán MB (MBS) tư vấn phát hành và phân phối tới các nhà đầu tư có tiềm lực tài chính thông qua các giao dịch mua bán Trái phiếu",['5745f5e4d87d8a641c08ff3c39924914'],"167a32ff67ce4471baa8cf019ee7c17b","497",4,1,5
"SẢN PHẨM TƯ VẤN","DANH MỤC ĐẦU TƯ CHỦ ĐỘNG MBS FLAGSHIP",1.0,"Danh mục đầu tư chủ động MBS Flagship là một sản phẩm tư vấn hàng đầu của MBS Online",['0d038a2560cc5bf059eccc772d45635c'],"3280fc12ef414827838e6ac7089f0618","498",3,1,4
"SẢN PHẨM TƯ VẤN","ROBO ADVISOR",1.0,"Robo Advisor là một phần của sản phẩm tư vấn cung cấp thông tin cho khách hàng",['0d038a2560cc5bf059eccc772d45635c'],"556fba72a0854ce4831f6cfea6fd035e","499",3,3,6
"SẢN PHẨM TƯ VẤN","BẢN TIN TƯ VẤN LIÊN TỤC",1.0,"Bản tin tư vấn liên tục là một sản phẩm tư vấn cung cấp thông tin liên tục cho khách hàng",['0d038a2560cc5bf059eccc772d45635c'],"8e2e6eeed5a04c9f80efbcfc624ced95","500",3,1,4
"MBS ONLINE","KHỐI NGHIÊN CỨU",1.0,"Khách hàng MBS Online được tư vấn trực tiếp từ đội ngũ chuyên gia hàng đầu của Khối Nghiên Cứu",['0d038a2560cc5bf059eccc772d45635c'],"ea6d546f1caa4b4aaacdad8b8af195ec","501",10,11,21
"MBS ONLINE","ĐẦU TƯ",1.0,"Đầu tư dành riêng cho khách hàng giao dịch trên MBS Online",['9796f10b22a5b0a3db4557e3075bdbb0'],"267ce44e6dae43ee94d0d375ec08ef17","502",10,4,14
"MBS ONLINE","TỔNG ĐÀI MBS ONLINE",1.0,"MBS Online cung cấp dịch vụ chăm sóc khách hàng thông qua tổng đài MBS Online",['b9b9e11170b32192d67fdf084d715f45'],"b37e5d15f3154ee39df016b8eac8de66","503",10,1,11
"MBS ONLINE","FANPAGE",1.0,"MBS Online cung cấp thông tin thông qua Fanpage trên Facebook",['b9b9e11170b32192d67fdf084d715f45'],"e13eb574e885414b80f0b66992767ef2","504",10,2,12
"MBS ONLINE","GROUP",1.0,"MBS Online cung cấp thông tin thông qua Group trên Facebook",['b9b9e11170b32192d67fdf084d715f45'],"93f4140f654e41ccba908c6f6dc65f17","505",10,1,11
"MBS ONLINE","ZOOM ZALO",1.0,"MBS Online cung cấp thông tin thông qua Zoom Zalo",['b9b9e11170b32192d67fdf084d715f45'],"a102d091986749ef90b45d411e707bef","506",10,1,11
"MBS ONLINE","MBS POWER RANK",1.0,"MBS Power Rank là phương pháp định giá được phát triển bởi MBS Online",['b9b9e11170b32192d67fdf084d715f45'],"cd6ae38a5a6742899d14f4a064f42c19","507",10,8,18
"KHỐI NGHIÊN CỨU","DANH MỤC ĐẦU TƯ",1.0,"Khối Nghiên Cứu cung cấp danh mục đầu tư chủ động MBS Flagship",['0e09879bf7db3d8a2ef74d68d4e2e984'],"fe18688bd4ef44d1a184ec6d1451a5cf","508",11,1,12
"KHỐI NGHIÊN CỨU","ROBO ADVISOR",1.0,"Khối Nghiên Cứu phát triển hệ thống tìm kiếm cổ phiếu định lượng Robo Advisor",['0e09879bf7db3d8a2ef74d68d4e2e984'],"0f1282bdfedb4f6e8765007a90dd2959","509",11,3,14
