"id","human_readable_id","covariate_type","type","description","subject_id","subject_type","object_id","object_type","status","start_date","end_date","source_text","text_unit_id","document_ids","n_tokens"
"b57c59bd-431f-43ea-beb8-27a722554c61","299","claim","DATA DISCLOSURE","""MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng cho các nhân viên và bộ phận trong nội bộ MBS cho các mục đích được nêu trong Quy định BVDLCN này và các hợp đồng, thỏa thuận, tài liệu được ký kết giữa Khách hàng""","QUY ĐỊNH BVDLCN","","KHÁCH HÀNG","","TRUE","NONE","NONE","""Để thực hiện các mục đích và hoạt động xử lý Dữ liệu cá nhân tại Quy định BVDLCN này, Khách hàng đồng ý MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng, cho một hoặc các bên dưới đây""","1cd97c98e1c0d5f114e9004dbdea93ea",['d1d8f00369755e0157bedf841fd57ee7'],300
"707b7355-df71-4ad8-ac45-7ff2edbef760","300","claim","DATA DISCLOSURE","""MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng cho các nhân viên và bộ phận trong nội bộ MBS cho các mục đích được nêu trong Quy định BVDLCN này và các hợp đồng, thỏa thuận, tài liệu được ký kết giữa Khách hàng""","MBS","","KHÁCH HÀNG","","TRUE","NONE","NONE","""Để thực hiện các mục đích và hoạt động xử lý Dữ liệu cá nhân tại Quy định BVDLCN này, Khách hàng đồng ý MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng, cho một hoặc các bên dưới đây""","1cd97c98e1c0d5f114e9004dbdea93ea",['d1d8f00369755e0157bedf841fd57ee7'],300
"836e6308-9918-4946-9541-013ccbea7ecd","301","claim","DATA DISCLOSURE","""MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng cho các nhân viên và bộ phận trong nội bộ MBS cho các mục đích được nêu trong Quy định BVDLCN này và các hợp đồng, thỏa thuận, tài liệu được ký kết giữa Khách hàng""","CÔNG TY MẸ","","MBS","","TRUE","NONE","NONE","""Để thực hiện các mục đích và hoạt động xử lý Dữ liệu cá nhân tại Quy định BVDLCN này, Khách hàng đồng ý MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng, cho một hoặc các bên dưới đây""","1cd97c98e1c0d5f114e9004dbdea93ea",['d1d8f00369755e0157bedf841fd57ee7'],300
"bcd76d1d-da4a-419f-88a3-f5963833cfdf","302","claim","DATA DISCLOSURE","""MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng cho các nhân viên và bộ phận trong nội bộ MBS cho các mục đích được nêu trong Quy định BVDLCN này và các hợp đồng, thỏa thuận, tài liệu được ký kết giữa Khách hàng""","CÔNG TY CON","","MBS","","TRUE","NONE","NONE","""Để thực hiện các mục đích và hoạt động xử lý Dữ liệu cá nhân tại Quy định BVDLCN này, Khách hàng đồng ý MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng, cho một hoặc các bên dưới đây""","1cd97c98e1c0d5f114e9004dbdea93ea",['d1d8f00369755e0157bedf841fd57ee7'],300
"510b0b82-c25e-4432-ac8b-24c192ea0d63","303","claim","DATA DISCLOSURE","""MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng cho các nhân viên và bộ phận trong nội bộ MBS cho các mục đích được nêu trong Quy định BVDLCN này và các hợp đồng, thỏa thuận, tài liệu được ký kết giữa Khách hàng""","ĐỐI TÁC","","MBS","","TRUE","NONE","NONE","""Để thực hiện các mục đích và hoạt động xử lý Dữ liệu cá nhân tại Quy định BVDLCN này, Khách hàng đồng ý MBS được tiết lộ Dữ liệu cá nhân của Khách hàng hoặc Dữ liệu cá nhân của các bên thứ ba có liên quan đến Khách hàng, cho một hoặc các bên dưới đây""","1cd97c98e1c0d5f114e9004dbdea93ea",['d1d8f00369755e0157bedf841fd57ee7'],300
"5bda233d-5987-4778-8bd8-accdbc11d83a","304","claim","BUSINESS RELATIONSHIPS","""MBS has business relationships with its parent company, subsidiaries, branches, representative offices, agents, or any affiliated companies of MBS, or any related parties of MBS""","ORGANIZATION","","MBS","","TRUE","NONE","NONE","""Cho công ty mẹ, công ty con và bất kỳ các chi nhánh, văn phòng đại diện, đại lý hoặc công ty liên kết nào của MBS, hoặc bất kỳ công ty nào là người có liên quan của MBS;""","81dfed839bbb088d66ed74faafa95382",['d1d8f00369755e0157bedf841fd57ee7'],300
"2aa4f220-1b81-49a0-81fc-79f50898abf4","305","claim","BUSINESS RELATIONSHIPS","MBS has business relationships with individuals involved in activities for the above purposes and/or the provision process of MBS's individual or integrated product and service offerings","PERSON","","NONE","","TRUE","NONE","NONE","""Các đối tác, đối tác chiến lược của MBS và nhà thầu của các đối tác này, bao gồm nhưng không giới hạn như các ngân hàng, tổ chức tài chính, định chế tài chính và tổ chức, cá nhân khác có tham gia vào hoạt động nhằm các Mục đích trên và/hoặc quy trình cung cấp sản phẩm dịch vụ riêng lẻ hoặc tích hợp của MBS;""","81dfed839bbb088d66ed74faafa95382",['d1d8f00369755e0157bedf841fd57ee7'],300
"b1263150-4181-4d93-8107-d4746a9cc61e","306","claim","","","","","","","","","","","ec821b7ffc72d74c237ed12d21aba6f3",['d1d8f00369755e0157bedf841fd57ee7'],300
"4134e40f-38fd-45e7-8658-e3b1c72c03fe","307","claim","DATA MANAGEMENT","Các tổ chức cung cấp dịch vụ hoặc thương mại tích hợp với ứng dụng của MBS và các nhà cung cấp dịch vụ thực hiện các dịch vụ thay mặt MBS","ORGANIZATION","","NONE","","SUSPECTED","NONE","NONE","Các tổ chức cung cấp dịch vụ hoặc thương mại tích hợp với ứng dụng của MBS và các nhà cung cấp dịch vụ thực hiện các dịch vụ thay mặt MBS","4b2c53355f86a10ae990338ebcb9c1cf",['d1d8f00369755e0157bedf841fd57ee7'],300
"471e29c3-faff-43a2-bad4-5d1bc8fa16c1","308","claim","DATA DISCLOSURE","""Các cơ quan nhà nước có thẩm quyền tại Việt Nam hoặc bất kỳ cá nhân, cơ quan quản lý hoặc bên thứ ba mà MBS được phép hoặc bắt buộc phải tiết lộ theo quy định pháp luật của bất kỳ quốc gia""","PERSON","","NONE","","SUSPECTED","NONE","NONE","""Các cơ quan nhà nước có thẩm quyền tại Việt Nam hoặc bất kỳ cá nhân, cơ quan quản lý hoặc bên thứ ba mà MBS được phép hoặc bắt buộc phải tiết lộ theo quy định pháp luật của bất kỳ quốc gia""","4b2c53355f86a10ae990338ebcb9c1cf",['d1d8f00369755e0157bedf841fd57ee7'],300
"5ed52cc9-3d8c-4754-a333-ea345a0f20d2","309","claim","CONFIDENTIALITY","""MBS is required to disclose information to any individual, regulatory body, or third party as permitted or required by the laws of any country, or any contract/agreement or other commitment between the third party and MBS""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""MBS is required to disclose information to any individual, regulatory body, or third party as permitted or required by the laws of any country, or any contract/agreement or other commitment between the third party and MBS""","ccde189789ac67cba39855daf5e2899d",['d1d8f00369755e0157bedf841fd57ee7'],300
"430e7f03-6c1f-4d96-95aa-a0a6a69c04bc","310","claim","BUSINESS PARTNERSHIPS","""Various business partners, reward providers, gift suppliers, co-branding partners, participants in or organizers of customer loyalty programs, advertisers, charities or non-profit organizations, any organization related to the operation and implementation of MBS's business activities, entities operating the system, applications""","NONE","","NONE","","TRUE","NONE","NONE","""Various business partners, reward providers, gift suppliers, co-branding partners, participants in or organizers of customer loyalty programs, advertisers, charities or non-profit organizations, any organization related to the operation and implementation of MBS's business activities, entities operating the system, applications""","ccde189789ac67cba39855daf5e2899d",['d1d8f00369755e0157bedf841fd57ee7'],300
"7f5c15c5-c806-4852-b6b6-f208f0d65171","311","claim","BUSINESS OPERATIONS","""MBS operates its business operations with the support of advertising agencies, charities, or non-profit organizations to provide products or services chosen by customers or for purposes stated in this Regulation""","ORGANIZATION","","MBS","","TRUE","NONE","NONE","""nhà quảng cáo, tổ chức từ thiện hoặc tổ chức phi lợi nhuận, bất kỳ tổ chức nào liên quan nhằm mục đích điều hành, triển khai hoạt động kinh doanh của MBS, bên triển khai vận hành hệ thống, ứng dụng hoặc thiết bị hay cung cấp cho Khách hàng bất kỳ sản phẩm, dịch vụ nào mà Khách hàng lựa chọn hoặc các mục đích được nêu trong Quy định BVDLCN này""","2b16421c02f2ac235ddc41778b2e16f2",['d1d8f00369755e0157bedf841fd57ee7'],300
"5d342271-1f69-4b80-bf5d-efa07222d4bb","312","claim","RIGHTS AND OBLIGATIONS","Individuals or organizations related to the enforcement or maintenance of any rights or obligations under the agreements between customers and MBS","PERSON","","NONE","","TRUE","NONE","NONE","""Bất kỳ cá nhân, tổ chức có liên quan đến việc thực thi hoặc duy trì bất kỳ quyền hoặc nghĩa vụ nào theo (các) thỏa thuận giữa Khách hàng với MBS""","2b16421c02f2ac235ddc41778b2e16f2",['d1d8f00369755e0157bedf841fd57ee7'],300
"efc9c6d9-a644-43c7-9b23-5ab95b032a9d","313","claim","LEGAL EXPERTS","""Certain experts such as lawyers, notaries, rating agencies, or auditors when necessary in specific cases""","GEO","","NONE","","SUSPECTED","NONE","NONE","""Một số chuyên gia nhất định như luật sư, công chứng viên, cơ quan xếp hạng hoặc kiểm toán viên khi cần thiết trong các trường hợp""","2b16421c02f2ac235ddc41778b2e16f2",['d1d8f00369755e0157bedf841fd57ee7'],300
"65f3e73a-9647-472f-a5f2-fa4dcfe2cd80","314","claim","BUSINESS OPERATIONS","""MBS operates its business operations with the support of advertising agencies, charities, or non-profit organizations to provide products or services chosen by customers or for purposes stated in this Regulation""","EVENT","","NONE","","TRUE","NONE","NONE","""nhà quảng cáo, tổ chức từ thiện hoặc tổ chức phi lợi nhuận, bất kỳ tổ chức nào liên quan nhằm mục đích điều hành, triển khai hoạt động kinh doanh của MBS, bên triển khai vận hành hệ thống, ứng dụng hoặc thiết bị hay cung cấp cho Khách hàng bất kỳ sản phẩm, dịch vụ nào mà Khách hàng lựa chọn hoặc các mục đích được nêu trong Quy định BVDLCN này""","2b16421c02f2ac235ddc41778b2e16f2",['d1d8f00369755e0157bedf841fd57ee7'],300
"2b7a425a-6294-4a1b-9ec8-0920951c86e0","315","claim","TRANSFER OF RIGHTS","There are potential claims or facts related to the transfer of rights involving MBS","MBS","","NONE","","SUSPECTED","NONE","NONE","""ì bất kỳ quyền hoặc nghĩa vụ nào theo (các) thỏa thuận giữa Khách hàng với MBS; Một số chuyên gia nhất định như luật sư, công chứng viên, cơ quan xếp hạng hoặc kiểm toán viên khi cần thiết trong các trường hợp cụ thể (ví dụ: tư vấn, kiện tụng, kiểm toán); Bên nhận chuyển hượng, nhận chuyển giao quyền, nghĩa vụ, tài sản của MBS; các bên trong giao dịch chuyển giao, hợp nhất, sáp nhập trong hoạt động của MBS và/hoặc các bên có nhu cầu tìm hiểu thông tin cho mục đích nhận chuyển nhượng, nhận chuyển giao, hợp nhất, sáp nhập này; Bất kỳ cá nhân, tổ chức nào là bên đại diện, bên được uỷ quyền hoặc được chấp thuận từ Khách hàng""","1fb6362cb4b546e723baef4dcb5c1be5",['d1d8f00369755e0157bedf841fd57ee7'],300
"221f694c-8fc9-41bf-9e4e-67a6dda29d4e","316","claim","DATA PROCESSING","""Các cơ quan, tổ chức, cá nhân có tham gia xử lý Dữ liệu cá nhân""","ORGANIZATION","","KHÁCH HÀNG","","TRUE","NONE","NONE","""Các cơ quan, tổ chức, cá nhân có tham gia xử lý Dữ liệu cá nhân và""","c71a117a935af73367b81946726d7777",['d1d8f00369755e0157bedf841fd57ee7'],300
"1fdbfd77-a804-4670-8ad7-fb75897875ab","317","claim","REPRESENTATION","""Bất kỳ cá nhân, tổ chức nào là bên đại diện, bên được uỷ quyền hoặc được chấp thuận từ Khách hàng, hành động thay mặt và/hoặc nhân danh Khách hàng""","PERSON","","KHÁCH HÀNG","","TRUE","NONE","NONE","""Bất kỳ cá nhân, tổ chức nào là bên đại diện, bên được uỷ quyền hoặc được chấp thuận từ Khách hàng, hành động thay mặt và/hoặc nhân danh Khách hàng; hoặc Bên có liên quan đến giao dịch cũng như việc thực hiện giao dịch của Khách hàng (bên nhận thanh toán, bên thụ hưởng, người được chỉ định liên quan đến tài khoản, các tổ chức trung gian cung ứng nền tảng, dịch vụ thu chi hộ, dịch vụ thanh toán không dùng tiền mặt, tổ chức lưu ký, bù trừ, thanh toán…)""","c71a117a935af73367b81946726d7777",['d1d8f00369755e0157bedf841fd57ee7'],300
